action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Bets,0,1,0,1.5,16.59,2
Bets,0,0,0,1.25,11.38,2
Calls,0,0,2,2.75,10.88,2
Raises,0,0,1,1.75,19.38,2
Checks,0,0,0,4.25,20.88,2
Folds,0,1,1,6.25,20.88,2
Bets,0,1,0,4.25,92.37,2
Folds,0,0,1,5.0,36.45,1
Bets,0,0,0,3.0,50.79,1
Bets,0,0,0,3.25,64.85,2
Calls,0,0,1,6.25,11.11,2
Folds,0,1,1,17.25,45.9,3
Calls,0,0,1,11.25,42.5,3
Bets,0,0,0,5.25,12.25,3
Checks,0,0,0,0.75,42.15,3
Folds,0,2,1,1.75,42.15,3
Bets,0,2,0,0.75,71.65,3
Checks,0,1,0,0.75,82.61,3
Folds,1,2,1,1.75,82.61,2
Calls,0,0,1,0.75,73.6,2
Bets,0,0,0,0.25,81.36,2
Checks,0,1,0,4.5,25.59,2
Folds,1,2,1,6.5,25.59,1
Bets,0,2,0,4.5,17.4,2
Checks,0,0,0,4.5,25.32,2
Folds,0,2,1,6.5,25.32,2
Checks,0,1,0,1.25,111.25,2
Checks,0,0,0,1.25,31.25,2
Checks,0,0,0,0.25,18.0,2
Checks,0,1,0,0.25,26.67,2
Checks,0,1,0,0.75,114.25,3
Folds,0,3,1,1.75,114.25,3
Bets,0,2,0,0.75,16.75,3
Checks,0,0,0,0.75,26.87,3
Calls,0,2,1,1.25,26.37,3
Checks,0,1,0,0.25,20.0,2
Checks,0,0,0,0.25,40.25,2
Checks,0,0,0,0.75,113.5,3
Checks,0,1,0,0.75,20.95,3
Checks,0,2,0,0.75,23.62,3
Raises,0,0,1,3.5,107.5,2
Bets,0,0,0,3.0,22.59,2
Folds,0,0,2,7.5,22.59,2
Checks,0,1,0,0.75,115.55,3
Checks,0,2,0,0.75,20.43,3
Checks,0,0,0,0.75,21.84,3
Checks,0,0,0,0.75,114.8,3
Folds,0,2,1,1.75,114.8,3
Checks,0,1,0,0.75,23.23,3
Folds,1,2,1,1.75,23.23,2
Bets,0,2,0,0.75,18.59,3
Checks,0,0,0,0.25,22.48,2
Checks,0,1,0,0.25,21.04,2
Calls,0,0,1,1.25,114.05,3
Calls,0,1,1,1.75,20.23,3
Bets,0,0,0,0.75,21.64,3
Calls,0,0,1,3.25,99.76,2
Bets,0,0,0,1.25,14.98,2
Checks,0,0,0,0.5,138.04,2
Checks,0,1,0,0.5,19.93,2
Folds,0,0,1,1.5,16.0,1
Bets,0,0,0,0.5,22.35,1
Checks,0,0,0,2.25,104.91,2
Checks,0,1,0,2.25,15.399999999999999,2
Checks,0,0,0,0.25,170.28,2
Checks,0,1,0,0.25,57.9,2
Folds,1,0,1,2.25,170.48,2
Folds,0,0,1,2.25,154.1,3
Bets,0,0,0,0.75,55.65,3
Checks,0,0,0,3.0,169.23,2
Folds,0,1,1,4.5,169.23,2
Bets,0,1,0,3.0,55.1,2
Bets,0,1,0,2.5,41.75,1
Checks,0,0,0,2.5,36.69,1
Folds,0,1,1,5.5,36.69,1
Checks,0,0,0,3.0,71.09,1
Calls,0,1,1,4.5,69.59,1
Bets,0,1,0,3.0,30.82,1
Checks,0,1,0,1.25,56.25,2
Checks,0,0,0,1.25,99.25,2
Checks,0,0,0,3.75,39.15,2
Checks,0,1,0,3.75,43.03,2
Bets,0,0,0,0.5,100.73,2
Folds,0,0,1,1.75,46.83,2
Bets,0,1,0,3.25,33.15,2
Checks,0,0,0,3.25,101.18,2
Folds,0,1,1,7.25,101.18,2
Checks,0,1,0,0.75,22.75,3
Checks,0,2,0,0.75,46.32,3
Checks,0,0,0,0.75,26.2,3
Checks,0,2,0,0.75,80.85,3
Checks,0,0,0,0.75,57.3,3
Checks,0,1,0,0.75,15.65,3
Checks,0,0,0,4.0,28.66,2
Calls,0,2,1,6.25,26.41,2
Bets,0,2,0,4.0,48.64,2
Checks,0,1,0,4.0,56.55,2
Folds,0,3,1,8.5,56.55,2
Checks,0,1,0,0.25,18.1,2
Checks,0,0,0,0.25,83.85,2
Checks,0,1,0,0.25,16.55,2
Checks,0,0,0,0.25,81.2,2
Checks,0,0,0,0.5,47.54,2
Checks,0,1,0,0.5,13.15,2
Checks,0,0,0,0.25,46.79,2
Calls,0,1,1,0.75,46.29,2
Bets,0,1,0,0.25,13.85,2
Bets,0,0,0,2.25,43.54,3
Calls,0,0,1,3.75,12.5,3
Raises,0,0,1,3.0,178.65,1
Bets,0,0,0,2.5,90.17,1
Folds,0,0,2,6.5,90.17,1
Bets,0,1,0,2.25,181.45,2
Checks,0,0,0,2.25,88.42,2
Calls,0,1,1,5.25,85.42,2
Folds,0,0,1,5.25,7.949999999999999,2
Bets,0,0,0,2.25,189.3,2
Checks,0,1,0,0.75,53.19,3
Folds,1,2,1,2.25,53.19,2
Checks,0,0,0,0.75,32.46,3
Folds,0,2,1,2.25,32.46,3
Bets,0,2,0,0.75,31.479999999999997,3
Checks,0,0,0,0.25,51.75,2
Folds,0,1,1,1.25,51.75,2
Bets,0,1,0,0.25,83.63,2
Bets,0,1,0,0.25,28.45,2
Checks,0,0,0,0.25,68.59,2
Folds,0,1,1,0.75,68.59,2
Bets,0,1,0,0.25,25.0,2
Checks,0,0,0,0.25,29.15,2
Calls,0,1,1,0.75,28.65,2
Checks,0,0,0,3.0,81.42,2
Calls,0,1,1,4.5,79.92,2
Bets,0,1,0,3.0,17.25,2
Bets,0,1,0,2.5,17.0,2
Raises,0,1,2,13.75,0.5,2
Checks,0,0,0,2.5,16.25,2
Raises,0,1,1,4.5,7.0,2
All-In,0,1,3,30.25,0.5,2
Bets,0,1,0,1.5,83.22,2
Checks,0,0,0,1.5,34.45,2
Calls,0,1,1,3.75,32.2,2
Checks,0,0,0,0.5,88.53,2
Checks,0,1,0,0.5,43.32,2
Raises,0,0,1,3.5,46.68,2
Bets,0,0,0,3.0,43.92,2
Calls,0,0,2,6.5,41.42,2
Checks,0,0,0,1.5,68.45,2
Checks,0,1,0,1.5,48.97,2
Checks,0,0,0,5.5,69.58,2
Folds,0,2,1,6.0,69.58,2
Checks,0,1,0,5.5,15.5,2
Folds,1,2,1,6.0,15.5,1
Bets,0,2,0,5.5,39.4,2
Checks,0,1,0,0.75,12.22,3
Checks,0,2,0,0.75,13.95,3
Checks,0,0,0,0.75,25.1,3
Checks,0,0,0,0.75,18.44,3
Folds,1,1,1,1.75,18.44,2
Bets,0,1,0,0.75,12.95,3
Folds,0,1,1,1.75,17.88,3
Checks,0,0,0,0.25,14.65,2
Checks,0,1,0,0.25,17.88,2
Folds,0,0,1,4.25,14.8,2
Bets,0,0,0,1.75,13.629999999999999,2
Bets,0,1,0,0.25,16.69,2
Checks,0,0,0,0.25,17.03,2
Calls,0,1,1,0.75,16.53,2
Bets,0,0,0,0.75,15.440000000000001,3
Folds,0,0,1,1.25,16.3,3
Calls,1,0,1,1.25,17.18,2
Checks,0,1,0,2.5,104.35,1
Checks,0,0,0,2.5,25.49,1
Bets,0,1,0,2.25,121.55,2
Checks,0,0,0,2.25,83.15,2
Folds,0,1,1,4.25,83.15,2
Checks,0,1,0,0.5,31.3,1
Checks,0,0,0,0.5,78.5,1
Bets,0,1,0,2.25,20.1,2
Checks,0,0,0,2.25,118.12,2
Folds,0,1,1,5.25,118.12,2
Folds,0,0,1,1.25,8.88,2
Bets,0,0,0,0.25,24.2,2
Checks,0,0,0,2.75,56.0,2
Checks,0,1,0,2.75,59.45,2
Checks,0,0,0,5.5,141.77,2
Folds,0,1,1,11.75,141.77,2
Bets,0,1,0,5.5,63.22,2
Checks,0,0,0,1.25,140.52,2
Checks,0,1,0,1.25,74.92,2
Bets,0,2,0,2.25,150.77,3
Checks,0,1,0,2.25,94.5,3
Folds,0,3,1,8.25,94.5,3
Checks,0,0,0,2.25,59.67,3
Calls,0,2,1,5.25,56.67,3
Checks,0,0,0,5.5,160.87,2
Calls,0,1,1,8.620000000000001,157.75,2
Bets,0,1,0,5.5,45.800000000000004,2
Bets,0,1,0,1.5,148.26,2
Checks,0,0,0,1.5,93.25,2
Folds,0,1,1,3.75,93.25,2
Checks,0,0,0,3.5,151.16,2
Calls,0,1,1,5.62,149.04,2
Bets,0,1,0,3.5,58.46,2
Checks,0,0,0,3.25,138.56,2
Calls,0,1,1,4.75,137.06,2
Bets,0,1,0,3.25,89.25,2
Bets,0,2,0,2.25,132.81,3
Checks,0,1,0,2.25,95.4,3
Folds,1,2,1,5.25,95.4,2
Checks,0,0,0,2.25,72.93,3
Folds,0,2,1,5.25,72.93,3
Checks,0,0,0,4.5,136.66,2
Checks,0,1,0,4.5,70.18,2
Checks,0,0,0,3.25,142.48,2
Checks,0,1,0,3.25,92.9,2
Calls,1,0,1,3.75,143.53,2
Folds,0,0,1,3.75,92.4,3
Bets,0,0,0,2.25,64.31,3
Bets,0,0,0,1.5,140.78,2
Folds,0,0,1,3.75,68.76,2
Bets,0,0,0,1.25,141.93,2
Folds,0,0,1,3.25,68.26,2
Folds,0,1,1,14.75,142.08,3
Bets,0,1,0,9.75,83.65,3
Checks,0,0,0,9.75,64.51,3
Calls,1,1,1,14.75,59.510000000000005,2
Calls,0,0,1,1.75,73.97,2
Bets,0,0,0,1.25,67.25,2
Bets,0,0,0,3.25,68.72,2
Folds,0,0,1,5.75,74.75,2
Bets,0,0,0,1.25,139.58,2
Calls,0,0,1,3.25,46.76,2
Bets,0,2,0,2.25,129.33,3
Folds,1,2,2,12.75,129.33,2
Checks,0,1,0,2.25,110.9,3
Raises,1,2,1,5.25,103.4,2
Checks,0,0,0,2.25,56.61,3
Folds,0,2,1,5.25,56.61,3
Checks,0,0,0,5.5,126.83000000000001,2
Folds,0,1,1,8.620000000000001,126.83000000000001,2
Bets,0,1,0,5.5,50.24,2
Bets,0,0,0,1.25,123.58,2
Calls,0,0,1,3.25,56.81,2
Checks,0,1,0,0.5,50.08,2
Checks,0,0,0,0.5,59.92,2
Checks,0,0,0,3.0,98.25,2
Folds,0,1,2,13.5,98.25,2
Bets,0,1,0,3.0,418.33,2
Calls,1,1,2,13.5,414.83,1
Raises,0,1,1,6.5,95.84,2
Calls,0,0,1,1.25,33.8,2
Bets,0,0,0,0.25,57.07,2
Checks,0,0,0,2.5,135.97,1
Folds,0,1,1,5.5,135.97,1
Bets,0,1,0,2.5,651.16,1
Checks,0,0,0,1.5,58.55,1
Checks,0,1,0,1.5,14.55,1
Checks,0,0,0,0.25,8.7,2
Checks,0,1,0,0.25,20.0,2
Bets,0,1,0,4.0,49.25,1
Folds,0,1,2,20.5,49.25,1
Checks,0,0,0,4.0,166.38,1
Raises,0,1,1,7.0,152.88,1
Checks,0,1,0,3.75,170.88,2
Checks,0,0,0,3.75,285.93,2
Checks,0,0,0,1.25,49.05,2
Calls,0,1,1,3.25,47.05,2
Bets,0,1,0,1.25,108.59,2
Bets,0,1,0,2.5,18.85,1
Checks,0,0,0,2.5,10.63,1
Folds,0,1,1,4.5,10.63,1
Checks,0,0,0,2.5,72.85,2
Folds,0,1,1,4.5,72.85,2
Bets,0,1,0,2.5,128.49,2
Folds,0,0,1,7.25,20.1,2
Bets,0,0,0,3.25,29.700000000000003,2
Bets,0,1,0,0.75,23.8,3
Checks,0,0,0,0.75,37.2,3
Folds,0,2,1,3.75,37.2,3
Calls,0,1,1,2.25,23.09,3
Checks,0,0,0,0.5,58.05,2
Checks,0,1,0,0.5,101.22,2
Bets,0,1,0,2.25,46.25,3
Checks,0,0,0,2.25,100.22,3
Calls,0,1,1,3.75,98.72,3
Checks,0,0,0,3.0,23.5,2
Calls,0,1,1,7.0,19.5,2
Bets,0,1,0,3.0,15.7,2
Checks,0,0,0,3.75,17.75,3
Checks,0,2,0,3.75,114.85,3
Checks,0,1,0,3.75,25.9,3
Bets,0,2,0,0.75,23.85,3
Checks,0,1,0,0.75,110.35,3
Folds,1,2,1,2.25,110.35,2
Checks,0,0,0,0.75,25.15,3
Folds,0,2,1,2.25,25.15,3
Checks,0,1,0,2.25,25.8,2
Checks,0,0,0,2.25,108.6,2
Checks,0,1,0,0.25,156.46,2
Checks,0,0,0,0.25,21.95,2
Checks,0,0,0,0.5,67.92,2
Folds,0,1,1,2.75,67.92,2
Bets,0,1,0,0.5,16.45,2
Checks,0,0,0,0.25,67.17,2
Folds,0,1,1,2.75,67.17,2
Bets,0,1,0,0.25,17.4,2
Bets,0,1,0,0.25,22.25,2
Checks,0,0,0,0.25,20.1,2
Folds,0,1,1,1.25,20.1,2
Folds,0,0,1,2.25,24.95,2
Bets,0,0,0,0.25,17.1,2
Calls,0,0,1,1.25,65.67,3
Folds,0,2,2,7.25,65.67,3
Bets,0,0,0,0.75,23.7,3
Calls,0,1,2,4.75,21.2,3
Raises,0,1,1,1.75,16.3,3
Checks,0,0,0,2.25,153.81,2
Checks,0,1,0,2.25,19.0,2
Calls,0,0,1,8.25,150.91,2
Bets,0,0,0,5.75,13.25,2
Calls,0,0,1,3.75,17.0,2
Bets,0,0,0,2.25,170.31,2
Checks,0,1,0,2.25,170.25,2
Checks,0,0,0,2.25,98.94,2
Checks,0,0,0,2.75,19.85,2
Calls,0,1,1,5.25,17.35,2
Bets,0,1,0,2.75,166.75,2
Bets,0,2,0,0.75,15.850000000000001,3
Checks,0,0,0,0.75,50.0,3
Folds,0,2,1,1.5,50.0,3
Checks,0,1,0,0.75,174.85,3
Folds,1,2,1,1.5,174.85,2
Checks,0,0,0,2.5,17.05,2
Checks,0,1,0,2.5,48.25,2
Checks,0,0,0,2.25,18.4,2
Folds,0,1,1,4.25,18.4,2
Bets,0,1,0,2.25,45.25,2
Checks,0,0,0,0,46.92,2
Checks,0,1,0,0,45.69,2
Bets,0,0,0,0.25,44.61,2
Calls,0,0,1,0.75,18.0,2
Bets,0,0,0,3.75,14.5,2
Calls,0,0,1,6.0,36.21,2
Checks,0,1,0,0.75,57.4,3
Folds,0,3,1,2.75,57.4,3
Bets,0,2,0,0.75,21.95,3
Checks,0,0,0,0.75,183.7,3
Calls,0,2,1,1.75,182.7,3
Folds,0,0,1,0.75,19.75,2
Bets,0,0,0,0.25,19.5,2
Checks,0,1,0,0.75,72.97,3
Checks,0,0,0,0.75,19.0,3
Checks,0,2,0,0.75,20.2,3
Folds,0,0,1,7.5,16.25,2
Bets,0,0,0,3.5,14.7,2
Bets,0,1,0,0.25,15.75,2
Checks,0,0,0,0.25,22.0,2
Calls,0,1,1,0.75,21.5,2
Calls,0,0,1,1.0,26.05,1
Bets,0,0,0,0.5,22.55,1
Calls,0,0,1,2.5,20.05,2
Bets,0,0,0,1.5,24.6,2
Checks,0,1,0,0.5,32.43,2
Checks,0,0,0,0.5,17.5,2
Checks,0,1,0,3.75,31.43,3
Folds,0,2,2,12.0,31.43,3
Bets,0,2,0,3.75,83.54,3
Folds,1,2,2,12.0,83.54,2
Checks,0,0,0,3.75,16.95,3
Raises,0,2,1,6.0,10.95,3
Checks,0,0,0,0.5,55.4,1
Checks,0,1,0,0.5,25.65,1
Raises,0,1,1,8.0,44.59,2
All-In,1,1,3,48.5,0.0,1
Bets,0,1,0,4.0,149.04,2
Raises,1,1,2,18.0,118.53999999999999,1
Calls,1,1,4,93.09,98.44999999999999,1
Checks,0,0,0,4.0,44.23,2
Folds,0,1,2,18.0,44.23,2
Checks,0,1,0,0.5,55.15,2
Checks,0,0,0,0.5,67.35,2
Folds,0,0,1,0.75,52.65,2
Bets,0,0,0,0.25,69.55,2
Bets,0,0,0,0.75,50.9,3
Calls,0,0,1,1.75,12.95,3
Folds,0,1,1,2.75,70.25,3
Checks,0,2,0,0.75,48.65,3
Checks,0,0,0,0.75,16.9,3
Checks,0,1,0,0.75,70.25,3
Bets,0,1,0,0.25,230.34,2
Checks,0,0,0,0.25,30.53,2
Calls,0,1,1,0.75,30.03,2
Checks,0,1,0,0.25,50.1,2
Checks,0,0,0,0.25,69.5,2
Checks,0,0,0,0.5,16.65,2
Calls,0,1,1,1.0,16.15,2
Bets,0,1,0,0.5,68.25,2
Bets,0,2,0,2.25,46.3,3
Checks,0,0,0,2.25,14.4,3
Folds,0,2,1,5.25,14.4,3
Checks,0,1,0,2.25,70.35,3
Folds,1,2,1,5.25,70.35,2
Calls,0,0,1,0.75,51.65,2
Bets,0,0,0,0.25,69.1,2
Checks,0,0,0,0.25,52.8,2
Checks,0,1,0,0.25,14.15,2
Bets,0,1,0,5.75,48.5,2
Checks,0,0,0,5.75,66.35,2
Folds,0,1,1,7.75,66.35,2
Checks,0,0,0,1.25,44.65,2
Checks,0,1,0,1.25,9.55,2
Bets,0,1,0,2.25,42.9,2
Checks,0,0,0,2.25,129.2,2
Calls,0,1,1,2.75,128.7,2
Checks,0,0,0,3.25,229.69,2
Checks,0,1,0,3.25,17.68,2
Checks,0,0,0,0.25,19.25,2
Folds,0,1,1,1.25,19.25,2
Bets,0,1,0,0.25,22.28,2
Checks,0,1,0,10.5,13.5,2
Checks,0,0,0,10.5,222.44,2
Checks,0,0,0,2.25,10.5,2
Checks,0,1,0,2.25,22.48,2
Checks,0,0,0,2.75,16.95,2
Folds,0,1,1,4.25,16.95,2
Bets,0,1,0,2.75,235.39,2
Calls,1,0,1,1.25,15.7,2
Folds,0,0,1,1.25,240.24,3
Bets,0,0,0,0.75,30.08,3
Folds,0,0,1,2.25,19.0,3
Bets,0,0,0,0.75,237.99,3
Calls,1,0,1,2.25,26.83,2
Calls,0,0,1,1.25,32.0,3
Bets,0,0,0,0.25,47.85,3
Checks,0,0,0,3.5,62.18,1
Checks,0,1,0,3.5,52.94,1
Bets,0,0,0,3.25,28.14,2
Calls,0,0,1,3.75,52.54,2
Checks,0,1,0,1.25,74.5,2
Checks,0,0,0,1.25,31.39,2
Checks,0,2,0,4.0,21.04,2
Checks,0,1,0,4.0,56.93,2
Checks,0,0,0,4.0,16.1,2
Bets,0,1,0,2.5,90.2,1
Checks,0,0,0,2.5,14.95,1
Folds,0,1,1,5.0,14.95,1
Checks,0,1,0,2.5,68.55,2
Checks,0,0,0,2.5,19.75,2
Bets,0,1,0,0.25,49.1,2
Checks,0,0,0,0.25,14.1,2
Calls,0,1,1,1.25,13.1,2
Bets,0,1,0,3.0,43.85,2
Checks,0,0,0,3.0,104.2,2
Folds,0,1,1,6.0,104.2,2
Checks,0,1,0,2.25,49.45,2
Checks,0,0,0,2.25,102.45,2
Checks,0,0,0,0.25,103.4,2
Checks,0,1,0,0.25,284.46,2
Bets,0,1,0,3.0,96.2,2
Checks,0,0,0,3.0,18.75,2
Folds,0,1,1,6.0,18.75,2
Checks,0,1,0,0.75,102.8,3
Checks,0,2,0,0.75,43.65,3
Checks,0,0,0,0.75,18.0,3
Checks,0,0,0,0.75,102.05,3
Checks,0,1,0,0.75,43.65,3
Checks,0,2,0,0.75,18.7,3
Checks,0,0,0,0.25,44.35,2
Checks,0,1,0,0.25,18.7,2
Checks,0,0,0,0.75,83.94,3
Checks,0,1,0,0.75,84.37,3
Checks,0,2,0,0.75,75.24,3
Folds,0,0,1,0.75,20.0,2
Bets,0,0,0,0.25,94.49,2
Checks,0,0,0,3.0,18.25,2
Checks,0,1,0,3.0,93.94,2
Folds,0,1,1,1.5,18.75,3
Checks,0,0,0,0.75,21.1,3
Folds,1,1,1,1.5,21.1,2
Bets,0,1,0,0.75,93.19,3
Checks,0,1,0,0.5,7.630000000000001,1
Checks,0,0,0,0.5,52.39,1
Checks,0,1,0,1.5,28.1,1
Checks,0,0,0,1.5,26.53,1
Folds,0,1,1,4.25,30.5,3
Bets,0,1,0,2.25,81.35,3
Checks,0,0,0,2.25,46.05,3
Folds,1,1,1,4.25,46.05,2
Checks,0,0,0,0.5,159.36,1
Checks,0,1,0,0.5,43.95,1
Bets,0,1,0,3.25,79.85,2
Checks,0,0,0,3.25,43.19,2
Calls,0,1,1,5.75,40.69,2
Folds,0,0,1,0.75,48.14,2
Bets,0,0,0,0.25,14.07,2
Bets,0,0,0,0.5,14.77,2
Calls,0,0,1,1.0,46.14,2
Folds,0,0,1,4.25,79.0,2
Bets,0,0,0,3.25,62.89,2
Bets,0,1,0,0.5,19.45,2
Checks,0,0,0,0.5,30.0,2
Folds,0,1,1,1.0,30.0,2
Checks,0,2,0,0.25,65.39,3
Checks,0,1,0,0.25,21.15,3
Checks,0,0,0,0.25,29.25,3
Checks,0,0,0,0.5,112.3,2
Checks,0,1,0,0.5,18.52,2
Checks,0,0,0,0.75,19.25,3
Calls,0,2,1,1.25,18.75,3
Checks,0,1,0,0.75,149.75,3
Folds,0,3,1,1.75,149.75,3
Bets,0,2,0,0.75,23.0,3
Checks,0,1,0,0.5,147.45,2
Checks,0,0,0,0.5,27.05,2
Checks,0,0,0,0.25,24.3,2
Checks,0,1,0,0.25,150.45,2
Folds,0,0,1,6.75,109.7,3
Folds,1,0,1,6.75,57.0,2
Bets,0,0,0,3.75,38.1,3
Bets,0,0,0,2.25,62.400000000000006,2
Folds,0,0,1,4.25,96.05,2
Bets,0,1,0,3.0,104.2,2
Folds,0,1,2,12.0,104.2,2
Checks,0,0,0,3.0,44.65,2
Raises,0,1,1,6.0,38.65,2
Bets,0,1,0,2.75,53.25,2
Checks,0,0,0,2.75,49.2,2
Calls,0,1,1,4.25,47.7,2
Checks,0,1,0,3.0,102.45,2
Checks,0,0,0,3.0,42.7,2
Checks,0,1,0,2.25,105.05,2
Checks,0,0,0,2.25,40.95,2
Checks,0,0,0,2.25,60.1,2
Folds,0,1,1,4.75,60.1,2
Bets,0,1,0,2.25,33.95,2
Checks,0,1,0,8.25,106.75,2
Checks,0,0,0,8.25,34.55,2
Bets,0,0,0,0.75,21.75,3
Folds,1,0,1,2.25,14.55,2
Folds,0,0,1,2.25,129.1,3
Bets,0,0,0,1.25,43.2,2
Calls,0,0,1,2.75,98.0,2
Checks,0,1,0,3.25,37.7,2
Checks,0,0,0,3.25,103.9,2
Checks,0,0,0,6.5,97.0,2
Checks,0,1,0,6.5,124.45,2
Checks,0,1,0,0.75,20.0,3
Checks,0,2,0,0.75,55.32,3
Checks,0,0,0,0.75,28.7,3
Checks,0,0,0,0.25,21.15,2
Calls,0,1,1,0.75,20.65,2
Bets,0,1,0,0.25,54.32,2
Bets,0,0,0,2.5,18.4,2
Calls,0,0,1,3.5,52.97,2
Checks,0,0,0,0.25,15.65,2
Checks,0,1,0,0.25,59.77,2
Checks,0,1,0,0.5,22.07,2
Checks,0,0,0,0.5,29.21,2
Bets,0,1,0,1.25,98.43,3
Checks,0,0,0,1.25,26.22,3
Calls,0,1,1,3.25,24.22,3
Checks,0,1,0,0.75,100.0,3
Checks,0,0,0,0.75,37.75,3
Checks,0,2,0,0.75,17.4,3
Calls,0,0,1,2.0,35.0,2
Bets,0,0,0,1.5,18.75,2
Folds,0,0,1,0.75,34.5,2
Bets,0,0,0,0.25,21.05,2
Folds,0,0,1,0.75,99.25,2
Bets,0,0,0,0.25,33.25,2
Calls,0,0,1,2.0,32.95,2
Bets,0,0,0,1.5,21.25,2
Folds,1,0,1,9.75,96.75,2
Folds,0,0,1,9.75,31.700000000000003,3
Bets,0,0,0,4.5,17.1,3
Bets,0,1,0,2.25,93.75,2
Checks,0,0,0,2.25,29.95,2
Folds,0,1,1,4.25,29.95,2
Checks,0,0,0,0.75,18.75,3
Folds,0,1,2,4.25,18.75,3
Bets,0,1,0,0.75,88.15,3
Folds,1,1,2,4.25,88.15,2
Raises,0,1,1,1.25,38.35,3
Checks,0,0,0,0.25,87.4,2
Checks,0,1,0,0.25,43.25,2
Checks,0,1,0,0.25,18.5,2
Checks,0,0,0,0.25,42.5,2
Checks,0,0,0,1.75,16.64,2
Checks,0,1,0,1.75,64.81,2
Checks,0,0,0,1.5,31.5,2
Raises,0,1,1,2.5,26.0,2
Bets,0,1,0,1.5,18.0,2
Folds,0,1,2,8.0,18.0,2
Folds,0,0,1,0.75,13.02,2
Bets,0,0,0,0.25,16.66,2
Checks,0,1,0,0.5,155.36,1
Checks,0,0,0,0.5,100.65,1
Bets,0,1,0,4.75,60.94,2
Checks,0,0,0,4.75,97.03,2
Calls,0,1,1,7.5,94.28,2
Checks,0,1,0,2.5,58.69,2
Checks,0,0,0,2.5,103.48,2
Checks,0,0,0,4.0,39.54,1
Folds,0,1,1,7.0,39.54,1
Bets,0,1,0,4.0,81.96,1
Bets,0,0,0,0.25,11.24,2
Folds,0,0,1,1.25,67.3,2
Checks,0,0,0,1.25,66.05,2
Checks,0,1,0,1.25,19.76,2
Bets,0,0,0,0.5,11.69,2
Calls,0,0,1,1.75,67.75,2
Bets,0,0,0,2.25,11.04,3
Folds,0,0,1,5.25,67.25,3
Folds,1,0,1,5.25,16.01,2
Checks,0,1,0,0.25,48.67,3
Checks,0,0,0,0.25,68.35,3
Calls,0,0,1,0.75,42.13,3
Bets,0,0,0,0.25,31.28,3
Folds,0,1,1,3.25,15.64,3
Checks,0,0,0,2.25,66.0,3
Calls,1,1,1,3.25,65.0,2
Bets,0,1,0,2.25,14.510000000000002,3
Folds,0,0,1,3.75,15.14,3
Calls,1,0,1,3.75,67.0,2
Bets,0,0,0,2.25,11.76,3
Bets,0,1,0,0.5,19.28,2
Checks,0,0,0,0.5,21.77,2
Calls,0,1,1,2.0,20.27,2
Checks,0,0,0,4.5,34.87,3
Folds,0,2,1,8.75,34.87,3
Checks,0,1,0,4.5,18.75,3
Folds,1,2,1,8.75,18.75,2
Bets,0,2,0,4.5,73.65,3
Checks,0,0,0,0.75,39.87,3
Calls,0,2,1,2.75,38.87,3
Calls,0,1,1,1.75,70.05,3
Bets,0,1,0,0.75,11.96,3
Bets,0,1,0,3.25,44.35,2
Checks,0,0,0,3.25,55.25,2
Folds,0,1,1,6.25,55.25,2
Bets,0,2,0,4.5,36.25,3
Checks,0,0,0,4.5,37.85,3
Calls,0,2,1,8.5,33.85,3
Checks,0,1,0,4.5,23.75,3
Folds,0,3,1,12.5,23.75,3
Bets,0,0,0,0.25,32.6,3
Folds,0,0,2,3.25,32.6,3
Raises,0,0,1,1.25,21.0,3
Folds,1,0,1,2.5,22.43,1
Bets,0,0,0,1.0,116.3,2
Folds,0,0,1,2.5,49.01,2
Checks,0,0,0,0.5,22.43,2
Checks,0,1,0,0.5,46.26,2
Checks,0,0,0,2.25,51.44,2
Checks,0,1,0,2.25,53.06,2
Checks,0,0,0,2.25,18.68,2
Folds,0,1,1,5.25,18.68,2
Bets,0,1,0,2.25,114.5,2
Calls,0,0,1,1.75,16.68,2
Bets,0,0,0,0.5,47.76,2
Checks,0,0,0,3.5,18.78,2
Folds,0,1,1,7.75,18.78,2
Bets,0,1,0,3.5,113.35,2
Checks,0,0,0,0.75,18.03,3
Folds,0,2,1,2.25,18.03,3
Checks,0,1,0,0.75,121.65,3
Folds,1,2,1,2.25,121.65,2
Bets,0,2,0,0.75,45.01,3
Checks,0,2,0,0.75,17.28,3
Checks,0,0,0,0.75,120.9,3
Checks,0,1,0,0.75,47.96,3
Checks,0,1,0,0.75,195.04,3
Checks,0,2,0,0.75,31.5,3
Checks,0,0,0,0.75,21.15,3
Bets,0,0,0,2.25,117.7,2
Folds,0,0,1,5.25,49.0,2
Checks,0,1,0,0.25,250.02,2
Checks,0,0,0,0.25,49.07,2
Bets,0,0,0,0.25,16.33,2
Folds,0,0,1,1.25,123.3,2
Bets,0,1,0,1.25,22.4,2
Checks,0,0,0,1.25,53.39,2
Calls,0,1,1,2.25,52.39,2
Checks,0,0,0,0.75,19.65,3
Checks,0,2,0,0.75,57.24,3
Checks,0,1,0,0.75,50.0,3
Bets,0,1,0,3.0,5.699999999999999,2
Checks,0,0,0,3.0,83.51,2
Folds,0,1,1,6.75,83.51,2
Checks,0,2,0,0.75,12.54,3
Checks,0,1,0,0.75,13.05,3
Checks,0,0,0,0.75,82.76,3
Bets,0,2,0,2.25,7.9,3
