action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Folds,0,0,1,0.75,52.85,2
Raises,0,0,0,0,64.3,2
Raises,0,0,0,0,51.1,2
Calls,0,0,1,1.25,64.55,2
Folds,0,0,1,0.75,53.7,2
Raises,0,0,0,0,63.3,2
Folds,0,0,0,0,53.2,2
Calls,0,0,1,1.25,51.95,2
Raises,0,0,0,0,63.55,2
Folds,0,0,0,0,57.0,2
Folds,0,0,1,1.75,56.75,2
Raises,0,0,0,0,58.8,2
Raises,0,0,0,0,55.0,2
Calls,0,0,1,1.25,60.05,2
Raises,0,0,1,0.75,29.25,2
Raises,0,0,0,0,85.3,2
Folds,0,0,2,2.25,85.3,2
Folds,0,0,0,0,11.0,2
Raises,0,0,0,0,107.3,2
Calls,0,0,1,1.25,9.75,2
Folds,0,0,1,0.75,107.05,2
Raises,0,0,0,0,11.35,2
Raises,0,0,0,0,105.3,2
Calls,0,0,1,1.25,11.6,2
Folds,0,0,1,0.75,105.05,2
Raises,0,0,0,0,13.2,2
Raises,0,0,0,0,103.3,2
Folds,0,0,1,1.25,14.45,2
Folds,0,0,1,0.75,105.05,2
Raises,0,0,0,0,13.2,2
Raises,0,0,0,0,103.3,2
Calls,0,0,2,5.25,100.3,2
Raises,0,0,1,1.25,10.45,2
Calls,0,0,1,0.75,99.55,2
Raises,0,0,0,0,17.75,2
Raises,0,0,0,0,101.5,2
Folds,0,0,2,5.25,101.5,2
Raises,0,0,1,1.25,11.5,2
Folds,0,0,0,0,17.0,2
Folds,0,0,0,0,101.5,2
Calls,0,0,1,0.75,100.75,2
Raises,0,0,0,0,16.25,2
Folds,0,0,0,0,100.25,2
Folds,0,0,1,0.75,100.0,2
Raises,0,0,0,0,17.4,2
Raises,0,0,0,0,98.25,2
Folds,0,0,1,1.25,18.65,2
Folds,0,0,1,0.75,100.0,2
Raises,0,0,0,0,17.4,2
Raises,0,0,0,0,98.25,2
Calls,0,0,1,1.25,17.65,2
Calls,0,0,1,0.75,100.35,2
Raises,0,0,0,0,16.4,2
Folds,0,0,0,0,99.85,2
Checks,0,1,0,0.25,99.6,2
Calls,0,0,0,0,18.05,2
Folds,0,0,0,0,99.1,2
Calls,0,0,1,0.75,98.35,2
Raises,0,0,0,0,18.25,2
Raises,0,0,0,0,101.65,2
Calls,0,0,2,5.25,98.65,2
Raises,0,0,1,1.25,10.5,2
Folds,0,0,0,0,8.0,2
Folds,0,0,0,0,109.15,2
Calls,0,0,1,1.25,107.9,2
Raises,0,0,0,0,6.75,2
Folds,0,0,0,0,106.9,2
Folds,0,0,0,0,10.05,2
Folds,0,0,0,0,106.9,2
Folds,0,0,1,0.75,106.65,2
Raises,0,0,0,0,9.3,2
Raises,0,0,0,0,104.9,2
Calls,0,0,1,1.25,9.55,2
Raises,0,1,0,0.25,106.5,2
Calls,0,0,0,0,8.8,2
Calls,0,1,1,1.25,7.800000000000001,2
Raises,0,0,0,0,104.75,2
Calls,0,0,1,1.25,9.4,2
All-In,0,0,1,0.75,0.5,2
Raises,0,0,0,0,4.65,2
All-In,0,0,2,110.75,0.25,2
Folds,0,0,0,0,66.75,2
Folds,0,0,0,0,115.4,2
Folds,0,0,1,1.25,115.15,2
Raises,0,0,0,0,19.0,2
Folds,0,0,0,0,114.65,2
Folds,0,0,1,1.25,114.4,2
Raises,0,0,0,0,19.75,2
Folds,0,0,0,0,113.9,2
Raises,0,1,0,0.25,112.15,2
Calls,0,0,0,0,21.5,2
Folds,0,1,1,1.75,21.5,2
Raises,0,0,0,0,112.9,2
Folds,0,0,1,1.25,21.25,2
Folds,0,0,1,1.75,114.65,2
Raises,0,0,0,0,19.0,2
Folds,0,0,0,0,114.15,2
Folds,0,0,1,1.75,113.9,2
Raises,0,0,0,0,19.75,2
Raises,0,0,0,0,112.15,2
Folds,0,0,1,1.25,22.0,2
Raises,0,0,1,1.25,111.4,2
Raises,0,0,0,0,20.25,2
Calls,0,0,2,3.75,18.75,2
Folds,0,0,0,0,116.6,2
Raises,0,1,0,0.25,115.35,2
Calls,0,0,0,0,18.5,2
Calls,0,1,1,1.25,17.5,2
Raises,0,0,0,0,123.1,2
Raises,0,0,2,5.25,111.1,2
Raises,0,0,1,1.25,6.25,2
All-In,0,0,3,17.25,0.5,2
Folds,0,0,0,0,66.5,2
Folds,0,0,0,0,134.1,2
Raises,0,0,1,0.75,129.35,2
Raises,0,0,0,0,59.5,2
Folds,0,0,2,5.25,59.5,2
Checks,0,1,0,0.25,20.0,2
Calls,0,0,0,0,39.75,2
Folds,0,0,0,0,134.85,2
Checks,0,1,0,0.25,134.6,2
Calls,0,0,0,0,59.25,2
Raises,0,0,0,0,132.85,2
Calls,0,0,1,1.25,58.95,2
Folds,0,0,0,0,66.25,2
Checks,0,1,0,0.25,121.1,2
Calls,0,0,0,0,72.2,2
Checks,0,1,0,0.25,66.0,2
Calls,0,0,0,0,28.04,2
Raises,0,0,0,0,121.2,2
Calls,0,0,1,1.25,69.95,2
Folds,0,0,0,0,65.5,2
Calls,0,0,1,1.25,64.25,2
Raises,0,0,0,0,27.74,2
Folds,0,0,1,0.75,123.8,2
Raises,0,0,0,0,68.7,2
Raises,0,0,0,0,62.5,2
Calls,0,0,2,4.75,60.0,2
Raises,0,0,1,1.25,26.84,2
Folds,0,0,0,0,123.3,2
Folds,0,0,0,0,70.2,2
Raises,0,0,0,0,122.05,2
Folds,0,0,1,1.25,69.95,2
Raises,0,1,0,0.25,122.3,2
Calls,0,0,0,0,69.2,2
Folds,0,1,1,1.75,69.2,2
Raises,0,0,0,0,123.05,2
Folds,0,0,1,1.25,68.95,2
Folds,0,0,0,0,68.45,2
Raises,0,0,0,0,123.8,2
Calls,0,0,1,1.25,67.2,2
Folds,0,0,0,0,63.7,2
Folds,0,0,0,0,129.35,2
Calls,0,0,1,0.75,128.6,2
Raises,0,0,0,0,62.95,2
Raises,0,0,0,0,92.34,2
Folds,0,0,1,1.25,46.94,2
Raises,0,0,0,0,126.85,2
Calls,0,0,1,1.25,63.599999999999994,2
Calls,0,0,0,0,46.19,2
Calls,0,1,1,3.25,43.19,2
Raises,0,1,0,0.25,91.09,2
Folds,0,0,1,1.75,121.1,2
Raises,0,0,0,0,69.35,2
Folds,0,0,0,0,120.6,2
Raises,0,0,1,2.25,112.85,2
Raises,0,0,0,0,69.6,2
Calls,0,0,2,9.75,64.1,2
Raises,0,0,0,0,84.34,2
Calls,0,0,1,1.25,53.44,2
Raises,0,0,0,0,126.6,2
Folds,0,0,1,1.25,63.85,2
Calls,0,0,0,0,55.54,2
Checks,0,1,0,0.25,84.09,2
Folds,0,0,1,2.25,128.35,2
Raises,0,0,0,0,61.1,2
Raises,0,0,0,0,83.29,2
Folds,0,0,1,1.25,55.29,2
Folds,0,0,0,0,127.85,2
Raises,0,0,1,0.75,123.1,2
Raises,0,0,0,0,63.349999999999994,2
Folds,0,0,2,5.25,63.349999999999994,2
Folds,0,0,0,0,54.79,2
Raises,0,0,0,0,84.04,2
Calls,0,0,1,1.25,53.54,2
Folds,0,0,0,0,128.6,2
Folds,0,0,1,0.75,128.35,2
Raises,0,0,0,0,62.6,2
Raises,0,0,0,0,126.6,2
Calls,0,0,1,1.25,62.85,2
Calls,0,0,0,0,59.79,2
Folds,0,1,1,2.75,59.79,2
Raises,0,1,0,0.25,76.79,2
Raises,0,0,0,0,78.54,2
Folds,0,0,1,1.25,59.54,2
Folds,0,0,1,1.75,129.2,2
Raises,0,0,0,0,60.6,2
Calls,0,0,0,0,58.79,2
Checks,0,1,0,0.25,80.29,2
Raises,0,0,0,0,127.44999999999999,2
Calls,0,0,2,4.75,124.94999999999999,2
Raises,0,0,1,1.25,59.35,2
Folds,0,0,1,0.75,136.7,2
Raises,0,0,0,0,53.6,2
Raises,0,0,0,0,134.95,2
Calls,0,0,1,1.25,53.85,2
Raises,0,0,0,0,80.39,2
Calls,0,0,1,1.25,56.54,2
Calls,0,0,0,0,61.34,2
Checks,0,1,0,0.25,77.14,2
Folds,0,0,0,0,56.2,2
Folds,0,0,0,0,134.95,2
Folds,0,0,1,2.25,134.7,2
Raises,0,0,0,0,53.95,2
Folds,0,0,0,0,76.64,2
Folds,0,0,0,0,134.2,2
Calls,0,0,0,0,62.04,2
Checks,0,1,0,0.25,76.39,2
Folds,0,0,0,0,56.95,2
Folds,0,0,0,0,134.2,2
Folds,0,0,1,0.75,133.95,2
Raises,0,0,0,0,56.2,2
Raises,0,0,0,0,74.64,2
Calls,0,0,1,1.25,61.74,2
Folds,0,0,0,0,133.45,2
Checks,0,1,0,0.25,133.2,2
Calls,0,0,0,0,57.45,2
Calls,0,0,0,0,60.99,2
Checks,0,1,0,0.25,77.24,2
Folds,0,0,0,0,133.65,2
Calls,0,0,1,0.75,132.9,2
Raises,0,0,0,0,56.7,2
Folds,0,0,0,0,76.74,2
Calls,0,0,0,0,61.69,2
Checks,0,1,0,0.25,76.49,2
Folds,0,0,0,0,75.99,2
Raises,0,0,0,0,124.15,2
Calls,0,0,2,3.75,122.65,2
Raises,0,0,1,1.25,62.45,2
Folds,0,0,0,0,62.64,2
Folds,0,0,0,0,75.99,2
Folds,0,0,1,0.75,122.4,2
Raises,0,0,0,0,66.9,2
Folds,0,0,0,0,121.9,2
Folds,0,0,1,0.75,121.65,2
Raises,0,0,0,0,67.65,2
Raises,0,0,0,0,119.9,2
Calls,0,0,1,1.25,67.9,2
Folds,0,0,1,0.75,119.65,2
Raises,0,0,0,0,69.5,2
Folds,0,0,0,0,119.15,2
Raises,1,0,0,0,62.48,1
Folds,0,0,0,0,36.7,2
Calls,1,0,1,1.5,25.44,1
Checks,0,1,0,0.25,118.9,2
Calls,0,0,0,0,70.75,2
Raises,0,0,1,0.75,59.48,2
Raises,0,0,0,0,28.39,2
Folds,0,0,2,2.25,28.39,2
Folds,0,0,0,0,118.4,2
Calls,0,0,0,0,62.39,2
Checks,0,1,0,0.25,75.74,2
Checks,0,1,0,0.25,118.15,2
Calls,0,0,0,0,71.45,2
Folds,0,0,0,0,74.24,2
Folds,0,0,0,0,117.65,2
Calls,0,0,0,0,63.989999999999995,2
Checks,0,1,0,0.25,73.99,2
Raises,0,1,0,0.25,116.4,2
Calls,0,0,0,0,72.15,2
Folds,0,1,1,1.25,72.15,2
Folds,0,0,0,0,117.9,2
Folds,0,0,1,0.75,117.65,2
Raises,0,0,0,0,71.4,2
Raises,0,0,0,0,115.9,2
Calls,0,0,1,1.25,71.65,2
Raises,0,0,0,0,72.24,2
Calls,0,0,1,1.25,63.69,2
Folds,1,0,0,0,77.16,1
Folds,0,0,0,0,69.05,2
Folds,0,0,1,1.75,115.65,2
Raises,0,0,0,0,72.25,2
Calls,0,0,0,0,62.94,2
Checks,0,1,0,0.25,74.84,2
Folds,0,0,0,0,115.15,2
Calls,0,0,1,0.75,114.4,2
Raises,0,0,0,0,74.0,2
Raises,0,0,0,0,73.09,2
Folds,0,0,1,1.25,63.64,2
Calls,0,0,0,0,62.89,2
Checks,0,1,0,0.25,74.84,2
Raises,0,0,0,0,73.09,2
Folds,0,0,2,5.25,73.09,2
Raises,0,0,1,1.25,59.59,2
Calls,0,0,0,0,64.84,2
Checks,0,1,0,0.25,72.84,2
Raises,0,0,0,0,70.09,2
Calls,0,0,1,1.25,65.44,2
Calls,0,0,0,0,64.69,2
Checks,0,1,0,0.25,72.69,2
Folds,0,0,0,0,113.9,2
Folds,0,0,0,0,26.77,2
Raises,0,0,0,0,55.7,2
Calls,0,0,1,0.75,26.02,2
Calls,0,0,0,0,102.65,2
Calls,0,1,1,1.25,101.65,2
Raises,0,1,0,0.25,43.4,2
Calls,0,0,1,0.75,102.15,2
Raises,0,0,0,0,43.4,2
Raises,0,0,1,0.75,56.3,2
Calls,0,0,3,26.27,33.28,2
Raises,0,0,0,0,24.27,2
All-In,0,0,2,2.25,0.25,2
Raises,0,0,0,0,99.9,2
Calls,0,0,2,5.25,96.9,2
Raises,0,0,1,1.25,41.5,2
Raises,0,0,0,0,32.03,2
Calls,0,0,1,0.75,49.04,2
Calls,0,0,1,1.25,118.15,2
Raises,0,0,0,0,25.75,2
Folds,0,0,0,0,49.39,2
Calls,0,0,0,0,32.63,2
Checks,0,1,0,0.25,49.14,2
Folds,0,0,0,0,123.2,2
Calls,0,0,1,0.75,32.83,2
Raises,0,0,0,0,47.89,2
Calls,0,0,1,1.25,121.95,2
Raises,0,0,0,0,21.5,2
Calls,0,0,0,0,121.2,2
Checks,0,1,0,0.25,24.1,2
Raises,0,0,0,0,32.98,2
Calls,0,0,2,5.25,29.979999999999997,2
Raises,0,0,1,1.25,43.64,2
Folds,0,0,1,1.25,129.95,2
Raises,0,0,0,0,13.85,2
Calls,0,0,1,0.75,38.23,2
Raises,0,0,0,0,41.89,2
Calls,0,0,0,0,129.2,2
Checks,0,1,0,0.25,15.6,2
Calls,0,0,0,0,37.48,2
Checks,0,1,0,0.25,43.54,2
Folds,0,0,1,1.25,130.8,2
Raises,0,0,0,0,12.85,2
Folds,0,0,0,0,130.3,2
Folds,0,0,1,1.25,130.05,2
Raises,0,0,0,0,13.6,2
Calls,0,0,0,0,129.3,2
Calls,0,1,1,1.25,128.3,2
Raises,0,1,0,0.25,14.35,2
Folds,0,0,1,1.25,31.55,2
Raises,0,0,0,0,45.75,2
Raises,0,0,1,0.75,44.5,2
Raises,0,0,0,0,30.3,2
Folds,0,0,2,3.75,30.3,2
Folds,0,0,0,0,48.5,2
Checks,0,1,0,0.25,48.25,2
Calls,0,0,0,0,30.05,2
Folds,0,0,0,0,31.65,2
Folds,0,0,1,1.25,31.4,2
Raises,0,0,0,0,59.0,2
Folds,0,0,0,0,128.05,2
Raises,0,0,1,1.25,121.3,2
Raises,0,0,0,0,49.0,2
Folds,0,0,2,7.75,49.0,2
Checks,0,1,0,0.25,48.75,2
Calls,0,0,0,0,129.05,2
Folds,0,0,1,1.25,129.75,2
Raises,0,0,0,0,47.0,2
Folds,0,0,1,1.25,48.75,2
Raises,0,0,0,0,128.0,2
Folds,0,0,0,0,30.9,2
Folds,0,0,0,0,48.25,2
Calls,0,0,1,1.25,29.65,2
Raises,0,0,0,0,59.75,2
Checks,0,1,0,0.25,48.0,2
Calls,0,0,0,0,129.75,2
Folds,0,0,1,1.25,130.45,2
Raises,0,0,0,0,46.25,2
Raises,0,0,0,0,32.55,2
Folds,0,0,1,1.25,57.5,2
Checks,0,1,0,0.25,48.0,2
Calls,0,0,0,0,129.7,2
Folds,0,0,0,0,57.0,2
Folds,0,0,0,0,34.55,2
Folds,0,0,0,0,57.0,2
Folds,0,0,0,0,34.55,2
Folds,0,0,1,1.25,34.3,2
Raises,0,0,0,0,55.75,2
Raises,0,0,0,0,32.55,2
Folds,0,0,1,1.25,57.5,2
Calls,0,0,1,1.25,33.3,2
Raises,0,0,0,0,55.75,2
Folds,0,0,1,1.25,129.45,2
Raises,0,0,0,0,47.2,2
Checks,0,1,0,0.25,48.95,2
Calls,0,0,0,0,128.7,2
Calls,0,0,1,0.75,36.73,2
Raises,0,0,0,0,43.24,2
Calls,0,0,1,1.25,127.44999999999999,2
Raises,0,0,0,0,48.15,2
Raises,0,0,0,0,50.55,2
Folds,0,0,2,3.75,50.55,2
Raises,0,0,1,0.75,36.5,2
Raises,0,0,0,0,39.58,2
Calls,0,0,1,1.25,38.99,2
Folds,0,0,0,0,40.5,2
Calls,0,0,1,1.25,49.75,2
Raises,0,0,0,0,125.7,2
Calls,0,0,1,0.75,41.68,2
Raises,0,0,0,0,37.74,2
Raises,0,0,0,0,49.3,2
Folds,0,0,1,1.25,40.25,2
Calls,0,0,1,1.25,50.05,2
Raises,0,0,0,0,98.25,2
Calls,0,0,0,0,40.43,2
Checks,0,1,0,0.25,39.84,2
Folds,0,0,0,0,52.4,2
Folds,0,0,0,0,39.34,2
Raises,0,0,0,0,40.63,2
Calls,0,0,1,0.75,38.59,2
Calls,0,0,1,1.25,119.45,2
Raises,0,0,0,0,55.5,2
Calls,0,0,1,0.75,42.68,2
Raises,0,0,0,0,36.34,2
Raises,0,0,0,0,41.43,2
Folds,0,0,1,0.75,37.99,2
Folds,0,0,0,0,124.05,2
Calls,0,0,1,1.25,122.8,2
Raises,0,0,0,0,51.75,2
Raises,0,0,1,0.75,41.18,2
Raises,0,0,0,0,36.74,2
Calls,0,0,2,2.25,35.74,2
Calls,0,0,1,1.25,51.15,2
Raises,0,0,0,0,97.0,2
Raises,0,0,0,0,38.43,2
Calls,0,0,1,0.75,40.14,2
Raises,0,0,1,0.75,38.58,2
Raises,0,0,0,0,38.89,2
Calls,0,0,2,2.25,37.89,2
Checks,0,1,0,0.25,60.0,2
Calls,0,0,0,0,116.05,2
Folds,0,0,0,0,50.65,2
Raises,0,0,0,0,37.33,2
Folds,0,0,1,0.75,41.44,2
Folds,0,0,1,1.25,50.4,2
Raises,0,0,0,0,98.6,2
Raises,0,0,1,0.75,36.08,2
Raises,0,0,0,0,40.19,2
Calls,0,0,2,3.25,38.19,2
Raises,0,0,0,0,48.65,2
Calls,0,0,2,5.25,45.65,2
Raises,0,0,1,1.25,96.35,2
Folds,0,0,1,1.25,114.8,2
Raises,0,0,0,0,60.1,2
Calls,0,0,0,0,42.38,2
Checks,0,1,0,0.25,36.44,2
Checks,0,1,0,0.25,61.85,2
Calls,0,0,0,0,114.05,2
Folds,0,0,0,0,35.94,2
Folds,0,0,1,1.25,53.95,2
Raises,0,0,0,0,94.6,2
Raises,0,0,0,0,42.58,2
Calls,0,0,1,0.75,35.19,2
Raises,0,0,0,0,52.2,2
Folds,0,0,1,1.25,96.35,2
Folds,0,0,0,0,95.85,2
Folds,0,0,1,1.25,109.8,2
Raises,0,0,0,0,64.65,2
Raises,0,0,1,0.75,39.83,2
Calls,0,0,3,11.25,33.83,2
Raises,0,0,0,0,35.84,2
Raises,0,0,2,3.25,27.840000000000003,2
Calls,0,0,0,0,53.95,2
Checks,0,1,0,0.25,95.6,2
Calls,0,0,1,1.25,65.4,2
Raises,0,0,0,0,108.05,2
Raises,0,0,0,0,4.49,2
Calls,0,0,1,1.25,71.68,2
Folds,0,0,0,0,95.1,2
Folds,0,0,0,0,54.9,2
Folds,0,0,1,1.25,54.65,2
Raises,0,0,0,0,93.85,2
Folds,0,0,1,1.25,116.3,2
Raises,0,0,0,0,57.65,2
Folds,0,0,0,0,54.15,2
Checks,0,1,0,0.25,59.4,2
Calls,0,0,0,0,115.55,2
Folds,0,0,0,0,66.94,2
Raises,0,0,0,0,9.98,2
Folds,0,0,1,1.25,66.69,2
Folds,0,0,0,0,95.85,2
Folds,0,0,0,0,54.15,2
Raises,0,0,1,0.75,9.23,2
Raises,0,0,0,0,65.44,2
Calls,0,0,2,3.25,63.44,2
Calls,0,0,1,1.25,52.9,2
Raises,0,0,0,0,94.6,2
Calls,0,0,1,1.25,114.3,2
Raises,0,0,0,0,58.6,2
Folds,0,0,0,0,52.4,2
Calls,0,0,1,1.25,51.15,2
Raises,0,0,0,0,96.2,2
Folds,0,0,1,1.25,55.85,2
Raises,0,0,0,0,117.65,2
Folds,0,0,0,0,55.35,2
Raises,0,0,0,0,49.4,2
Folds,0,0,1,1.25,98.8,2
Raises,0,0,1,1.25,50.6,2
Raises,0,0,0,0,118.4,2
Folds,0,0,2,5.75,118.4,2
Calls,0,0,1,1.25,117.15,2
Raises,0,0,0,0,55.35,2
Calls,0,0,1,1.25,50.15,2
Raises,0,0,0,0,97.05,2
Checks,0,1,0,0.25,57.95,2
Calls,0,0,0,0,116.4,2
Folds,0,0,1,1.25,116.15,2
Raises,0,0,0,0,57.15,2
Folds,0,0,0,0,115.65,2
Calls,0,0,1,1.25,114.4,2
Raises,0,0,0,0,57.9,2
Calls,0,0,1,1.25,54.15,2
Raises,0,0,0,0,117.75,2
Folds,0,0,0,0,52.5,2
Folds,0,0,1,1.25,52.25,2
Raises,0,0,0,0,95.8,2
Raises,0,0,0,0,50.5,2
Folds,0,0,1,1.25,97.55,2
Folds,0,0,0,0,97.05,2
Folds,0,0,0,0,56.5,2
Folds,0,0,0,0,52.5,2
Folds,0,0,0,0,117.75,2
Folds,0,0,0,0,97.05,2
Raises,0,0,1,1.25,113.5,2
Raises,0,0,0,0,55.25,2
Calls,0,0,2,5.25,52.25,2
Checks,0,1,0,0.25,52.0,2
Calls,0,0,0,0,121.3,2
Raises,0,0,0,0,51.25,2
Calls,0,0,1,1.25,64.0,2
Calls,0,0,1,1.25,121.0,2
Raises,0,0,0,0,50.25,2
Raises,0,1,0,0.25,51.35,2
Calls,0,0,0,0,120.25,2
Folds,0,1,1,1.75,120.25,2
Folds,0,0,0,0,56.0,2
Folds,0,0,0,0,61.25,2
Calls,0,0,1,1.25,119.0,2
Raises,0,0,0,0,52.1,2
Calls,0,0,1,1.25,60.0,2
Raises,0,0,0,0,54.75,2
Folds,0,0,0,0,54.5,2
Checks,0,1,0,0.25,51.85,2
Calls,0,0,0,0,121.1,2
Folds,0,0,0,0,62.25,2
Calls,0,0,0,0,54.25,2
Checks,0,1,0,0.25,62.0,2
Folds,0,0,1,1.25,120.85,2
Raises,0,0,0,0,51.05,2
Checks,0,1,0,0.25,52.8,2
Calls,0,0,0,0,120.1,2
Calls,0,0,1,1.25,53.0,2
Raises,0,0,0,0,61.2,2
Raises,0,0,0,0,51.25,2
Folds,0,0,1,1.25,63.8,2
Calls,0,0,1,1.25,52.0,2
Raises,0,0,0,0,62.05,2
Calls,0,0,1,1.25,113.85,2
Raises,0,0,0,0,56.55,2
Raises,0,0,0,0,55.8,2
Calls,0,0,2,5.25,52.8,2
Raises,0,0,1,1.25,54.8,2
Folds,0,0,0,0,110.85,2
Calls,0,0,1,1.25,109.6,2
Raises,0,0,0,0,60.4,2
Folds,0,0,1,1.25,52.55,2
Raises,0,0,0,0,61.6,2
Raises,0,1,0,0.25,61.5,2
Calls,0,0,0,0,108.85,2
Calls,0,1,1,1.75,107.35,2
Folds,0,0,0,0,24.05,2
Folds,0,0,0,0,46.6,2
Folds,0,0,0,0,52.05,2
Raises,0,0,1,1.25,100.1,2
Raises,0,0,0,0,66.25,2
Folds,0,0,2,5.25,66.25,2
Folds,0,0,1,1.25,51.8,2
Raises,0,0,0,0,62.35,2
Calls,0,0,0,0,17.75,2
Checks,0,1,0,0.25,25.85,2
Raises,0,0,0,0,50.55,2
Calls,0,0,1,0.75,63.599999999999994,2
Folds,0,0,1,1.25,66.0,2
Raises,0,0,0,0,104.35,2
Raises,0,0,0,0,76.67,2
Calls,0,0,1,0.75,49.5,2
Folds,0,0,1,1.25,50.3,2
Raises,0,0,0,0,63.75,2
Folds,0,0,1,1.25,106.1,2
Raises,0,0,0,0,64.25,2
Folds,0,0,1,1.25,66.0,2
Raises,0,0,0,0,104.35,2
Folds,0,0,0,0,49.8,2
Checks,0,1,0,0.25,73.92,2
Calls,0,0,0,0,52.9,2
Raises,0,0,1,1.25,45.55,2
Raises,0,0,0,0,64.5,2
Folds,0,0,2,5.25,64.5,2
Raises,0,0,1,1.25,102.1,2
Raises,0,0,0,0,64.25,2
Folds,0,0,2,5.25,64.25,2
Folds,0,0,0,0,51.05,2
Folds,0,0,0,0,107.6,2
Calls,0,0,1,1.25,49.8,2
Raises,0,0,0,0,63.25,2
Calls,0,0,1,1.25,106.35,2
Raises,0,0,0,0,63.0,2
Folds,0,0,0,0,73.42,2
Raises,0,0,0,0,51.4,2
Calls,0,0,1,0.75,62.5,2
Folds,0,0,0,0,53.85,2
Folds,0,0,0,0,73.42,2
Checks,0,1,0,0.25,73.17,2
Calls,0,0,0,0,53.6,2
Folds,0,0,0,0,62.0,2
Folds,0,0,0,0,53.3,2
Folds,0,0,0,0,110.5,2
Raises,0,0,0,0,71.92,2
Calls,0,0,1,0.75,53.8,2
Calls,0,0,1,1.25,52.05,2
Raises,0,0,0,0,60.75,2
Calls,0,0,1,1.25,109.25,2
Raises,0,0,0,0,59.75,2
Folds,0,0,0,0,53.3,2
Raises,0,0,0,0,73.07,2
Calls,0,0,1,0.75,52.55,2
Raises,0,0,0,0,50.3,2
Folds,0,0,1,1.25,63.35,2
Folds,0,0,1,1.25,52.05,2
Raises,0,0,0,0,61.6,2
Checks,0,1,0,0.25,57.0,2
Calls,0,0,0,0,113.6,2
Folds,0,0,0,0,51.55,2
Checks,0,1,0,0.25,76.07,2
Calls,0,0,0,0,50.3,2
Raises,0,0,1,1.25,47.3,2
Raises,0,0,0,0,62.35,2
Folds,0,0,2,5.25,62.35,2
Calls,0,0,0,0,52.55,2
Checks,0,1,0,0.25,62.1,2
Folds,0,0,0,0,75.57,2
Folds,0,0,0,0,51.25,2
Raises,0,0,0,0,74.82,2
Folds,0,0,1,0.75,51.0,2
Folds,0,0,1,1.75,76.07,2
Raises,0,0,0,0,48.75,2
Folds,0,0,1,1.25,52.3,2
Raises,0,0,0,0,61.3,2
Folds,0,0,0,0,75.57,2
Calls,0,0,1,1.75,73.82,2
Raises,0,0,0,0,49.5,2
Calls,0,0,1,1.25,135.35,2
Raises,0,0,0,0,32.75,2
Raises,0,0,0,0,72.57,2
Calls,0,0,1,0.75,52.55,2
Folds,0,0,0,0,137.7,2
Checks,0,1,0,0.25,77.37,2
Calls,0,0,0,0,48.3,2
Folds,0,0,0,0,52.75,2
Checks,0,1,0,0.25,52.5,2
Calls,0,0,0,0,137.45,2
Folds,0,0,0,0,76.87,2
Checks,0,1,0,0.25,76.62,2
Calls,0,0,0,0,49.0,2
Calls,0,0,0,0,49.75,2
Checks,0,1,0,0.25,63.05,2
Raises,0,0,0,0,75.37,2
Folds,0,0,1,0.75,49.7,2
Folds,0,0,0,0,62.55,2
Checks,0,1,0,0.25,76.62,2
Calls,0,0,0,0,48.95,2
Raises,0,0,0,0,48.7,2
Folds,0,0,1,2.0,62.3,2
Folds,0,0,1,1.25,139.05,2
Raises,0,0,0,0,49.75,2
Raises,0,0,0,0,74.87,2
Calls,0,0,1,0.75,49.6,2
Raises,0,0,0,0,60.55,2
Calls,0,0,1,1.25,50.2,2
Folds,0,0,0,0,138.55,2
Calls,0,0,1,1.25,137.3,2
Raises,0,0,0,0,50.5,2
Folds,0,0,0,0,51.9,2
Folds,0,0,0,0,73.87,2
Checks,0,1,0,0.25,73.62,2
Calls,0,0,0,0,51.65,2
Calls,0,0,0,0,57.45,2
Checks,0,1,0,0.25,54.8,2
Folds,0,0,0,0,55.25,2
Folds,0,0,0,0,75.87,2
Calls,0,0,0,0,57.2,2
Checks,0,1,0,0.25,55.0,2
Checks,0,1,0,0.25,75.62,2
Calls,0,0,0,0,49.4,2
Raises,0,0,1,1.25,56.25,2
Raises,0,0,0,0,127.55000000000001,2
Calls,0,0,2,5.75,124.05000000000001,2
Folds,0,0,0,0,76.07,2
Checks,0,1,0,0.25,75.82,2
Calls,0,0,0,0,49.15,2
Folds,0,0,0,0,75.32,2
Checks,0,1,0,0.25,75.07,2
Calls,0,0,0,0,49.85,2
Raises,0,0,0,0,73.82,2
Calls,0,0,1,0.75,50.05,2
Checks,0,1,0,0.25,74.47,2
Calls,0,0,0,0,50.2,2
Folds,0,0,0,0,55.45,2
Calls,0,0,0,0,56.95,2
Folds,0,1,1,1.75,56.95,2
Raises,0,1,0,0.25,53.7,2
Raises,0,0,0,0,73.22,2
Calls,0,0,1,0.75,50.4,2
Folds,0,0,0,0,55.7,2
Raises,0,0,0,0,55.7,2
Calls,0,0,1,1.25,54.45,2
Calls,0,0,1,1.25,148.3,2
Raises,0,0,0,0,38.5,2
Folds,0,0,0,0,56.9,2
Raises,0,0,0,0,52.7,2
Folds,0,0,1,1.25,58.3,2
Folds,0,0,0,0,67.72,2
Folds,0,0,0,0,57.8,2
Calls,0,0,1,1.25,66.47,2
Raises,0,0,0,0,55.65,2
Raises,0,0,0,0,53.45,2
